"","sido","sigungu","sigungu_cd","2014_1","2014_2","2014_3","2014_4","2014_5","2014_6","2014_7","2014_8","2014_9","2014_10","2014_11","2014_12","2015_1","2015_2","2015_3","2015_4","2015_5","2015_6","2015_7","2015_8","2015_9","2015_10","2015_11","2015_12","2016_1","2016_2","2016_3","2016_4","2016_5","2016_6","2016_7","2016_8","2016_9","2016_10","2016_11","2016_12","2017_1","2017_2","2017_3","2017_4","2017_5","2017_6","2017_7","2017_8","2017_9","2017_10","2017_11","2017_12","2018_1","2018_2","2018_3","2018_4","2018_5","2018_6","2018_7","2018_8","2018_9","2018_10","2018_11","2018_12","2019_1","2019_2","2019_3","2019_4","2019_5","2019_6","2019_7","2019_8","2019_9","2019_10","2019_11","2019_12","2020_1","2020_2","2020_3","2020_4","2020_5","2020_6","2020_7","2020_8","2020_9","2020_10","2020_11","2020_12","2021_1","2021_2","2021_3","2021_4","2021_5","2021_6","2021_7","2021_8","2021_9","2021_10","2021_11","2021_12"
"65","대전","동구",25010,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.502,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.419,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.467,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.219,102.117,102.117,102.117,102.117,102.117,102.117,102.117,102.117,102.117,102.117,102.117,102.117,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.637,101.527,101.527,101.527,101.527,101.527,101.527,101.527,101.527,101.527,101.527,101.527,101.527
"66","대전","중구",25020,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.055,99.055,99.055,99.055,99.055,99.055,99.055,99.055,99.055,99.055,99.055,99.055,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.644,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.446,98.128,98.128,98.128,98.128,98.128,98.128,98.128,98.128,98.128,98.128,98.128,98.128,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.743,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.415,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152,97.152
"67","대전","서구",25030,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.184,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.219,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.228,97.029,97.029,97.029,97.029,97.029,97.029,97.029,97.029,97.029,97.029,97.029,97.029,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.923,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.846,96.702,96.702,96.702,96.702,96.702,96.702,96.702,96.702,96.702,96.702,96.702,96.702
"68","대전","유성구",25040,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.891,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.772,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.999,101.975,101.975,101.975,101.975,101.975,101.975,101.975,101.975,101.975,101.975,101.975,101.975,102.099,102.099,102.099,102.099,102.099,102.099,102.099,102.099,102.099,102.099,102.099,102.099
"69","대전","대덕구",25050,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.452,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.409,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.238,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.265,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.482,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.475,103.407,103.407,103.407,103.407,103.407,103.407,103.407,103.407,103.407,103.407,103.407,103.407
"70","울산","중구",26010,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.742,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.474,104.096,104.096,104.096,104.096,104.096,104.096,104.096,104.096,104.096,104.096,104.096,104.096,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.847,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.154,103.154,103.154,103.154,103.154,103.154,103.154,103.154,103.154,103.154,103.154,103.154,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.614,102.462,102.462,102.462,102.462,102.462,102.462,102.462,102.462,102.462,102.462,102.462,102.462
"71","울산","남구",26020,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.025,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.289,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.321,104.166,104.166,104.166,104.166,104.166,104.166,104.166,104.166,104.166,104.166,104.166,104.166,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.856,103.971,103.971,103.971,103.971,103.971,103.971,103.971,103.971,103.971,103.971,103.971,103.971,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.037,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091
"72","울산","동구",26030,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.541,112.928,112.928,112.928,112.928,112.928,112.928,112.928,112.928,112.928,112.928,112.928,112.928,111.866,111.866,111.866,111.866,111.866,111.866,111.866,111.866,111.866,111.866,111.866,111.866,110.428,110.428,110.428,110.428,110.428,110.428,110.428,110.428,110.428,110.428,110.428,110.428,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.695,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.344,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.614,109.145,109.145,109.145,109.145,109.145,109.145,109.145,109.145,109.145,109.145,109.145,109.145
"73","울산","북구",26040,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.148,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.333,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.323,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.088,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.015,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.356,107.391,107.391,107.391,107.391,107.391,107.391,107.391,107.391,107.391,107.391,107.391,107.391
"74","울산","울주군",26310,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.144,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.535,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.695,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.594,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.781,106.923,106.923,106.923,106.923,106.923,106.923,106.923,106.923,106.923,106.923,106.923,106.923
"75","세종","세종특별자치시",29010,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.969,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.705,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.711,99.711,99.711,99.711,99.711,99.711,99.711,99.711,99.711,99.711,99.711,99.711
"76","경기","수원시 장안구",31011,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.091,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.014,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.222,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.331,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.438,101.388,101.388,101.388,101.388,101.388,101.388,101.388,101.388,101.388,101.388,101.388,101.388
"77","경기","수원시 권선구",31012,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.605,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.767,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.717,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.784,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.901,101.892,101.892,101.892,101.892,101.892,101.892,101.892,101.892,101.892,101.892,101.892,101.892,102.061,102.061,102.061,102.061,102.061,102.061,102.061,102.061,102.061,102.061,102.061,102.061
"78","경기","수원시 팔달구",31013,100.741,100.741,100.741,100.741,100.741,100.741,100.741,100.741,100.741,100.741,100.741,100.741,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.084,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.399,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.609,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.344,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.351,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.648,101.694,101.694,101.694,101.694,101.694,101.694,101.694,101.694,101.694,101.694,101.694,101.694
"79","경기","수원시 영통구",31014,102.003,102.003,102.003,102.003,102.003,102.003,102.003,102.003,102.003,102.003,102.003,102.003,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.745,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.499,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.881,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.672,100.563,100.563,100.563,100.563,100.563,100.563,100.563,100.563,100.563,100.563,100.563,100.563
"80","경기","성남시 수정구",31021,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.196,104.241,104.241,104.241,104.241,104.241,104.241,104.241,104.241,104.241,104.241,104.241,104.241,103.358,103.358,103.358,103.358,103.358,103.358,103.358,103.358,103.358,103.358,103.358,103.358,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.936,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.227,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.265,102.615,102.615,102.615,102.615,102.615,102.615,102.615,102.615,102.615,102.615,102.615,102.615
"81","경기","성남시 중원구",31022,103.074,103.074,103.074,103.074,103.074,103.074,103.074,103.074,103.074,103.074,103.074,103.074,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.683,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.509,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.648,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.622,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.584,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66
"82","경기","성남시 분당구",31023,95.075,95.075,95.075,95.075,95.075,95.075,95.075,95.075,95.075,95.075,95.075,95.075,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.737,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.283,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.048,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.02,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.078,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185,94.185
"83","경기","의정부시",31030,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.608,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.656,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.452,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.218,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.083,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.002,97.199,97.199,97.199,97.199,97.199,97.199,97.199,97.199,97.199,97.199,97.199,97.199
"84","경기","안양시 만안구",31041,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.431,101.235,101.235,101.235,101.235,101.235,101.235,101.235,101.235,101.235,101.235,101.235,101.235,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.982,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.804,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.483,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.342,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.263,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14
"85","경기","안양시 동안구",31042,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.726,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.486,97.296,97.296,97.296,97.296,97.296,97.296,97.296,97.296,97.296,97.296,97.296,97.296,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.494,96.257,96.257,96.257,96.257,96.257,96.257,96.257,96.257,96.257,96.257,96.257,96.257,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.919,95.969,95.969,95.969,95.969,95.969,95.969,95.969,95.969,95.969,95.969,95.969,95.969
"86","경기","부천시",31050,100.214,100.214,100.214,100.214,100.214,100.214,100.214,100.214,100.214,100.214,100.214,100.214,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.916,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.724,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.471,99.195,99.195,99.195,99.195,99.195,99.195,99.195,99.195,99.195,99.195,99.195,99.195,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.803,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.463,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254
"87","경기","광명시",31060,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.494,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.247,98.193,98.193,98.193,98.193,98.193,98.193,98.193,98.193,98.193,98.193,98.193,98.193,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.957,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.663,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.328,97.222,97.222,97.222,97.222,97.222,97.222,97.222,97.222,97.222,97.222,97.222,97.222
"88","경기","평택시",31070,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.913,103.913,103.913,103.913,103.913,103.913,103.913,103.913,103.913,103.913,103.913,103.913,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.277,104.983,104.983,104.983,104.983,104.983,104.983,104.983,104.983,104.983,104.983,104.983,104.983,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.903,106.903,106.903,106.903,106.903,106.903,106.903,106.903,106.903,106.903,106.903,106.903,108.737,108.737,108.737,108.737,108.737,108.737,108.737,108.737,108.737,108.737,108.737,108.737
"89","경기","동두천시",31080,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.965,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.215,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.317,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.214,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.415,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565,99.565
"90","경기","안산시 상록구",31091,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.918,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.869,103.851,103.851,103.851,103.851,103.851,103.851,103.851,103.851,103.851,103.851,103.851,103.851,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.107,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.126,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.069,104.203,104.203,104.203,104.203,104.203,104.203,104.203,104.203,104.203,104.203,104.203,104.203
"91","경기","안산시 단원구",31092,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.613,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.606,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.462,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.735,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.722,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.505,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.598,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387
"92","경기","고양시 덕양구",31101,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.877,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.499,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.326,98.113,98.113,98.113,98.113,98.113,98.113,98.113,98.113,98.113,98.113,98.113,98.113,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.754,97.474,97.474,97.474,97.474,97.474,97.474,97.474,97.474,97.474,97.474,97.474,97.474
"93","경기","고양시 일산동구",31103,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.585,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.546,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.511,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.235,95.103,95.103,95.103,95.103,95.103,95.103,95.103,95.103,95.103,95.103,95.103,95.103,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.964,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.821,94.692,94.692,94.692,94.692,94.692,94.692,94.692,94.692,94.692,94.692,94.692,94.692
"94","경기","고양시 일산서구",31104,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.296,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.896,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.612,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.615,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.395,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.302,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23
"95","경기","과천시",31110,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.732,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.521,94.653,94.653,94.653,94.653,94.653,94.653,94.653,94.653,94.653,94.653,94.653,94.653,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.391,95.639,95.639,95.639,95.639,95.639,95.639,95.639,95.639,95.639,95.639,95.639,95.639,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.584,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.595,96.883,96.883,96.883,96.883,96.883,96.883,96.883,96.883,96.883,96.883,96.883,96.883
"96","경기","구리시",31120,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.588,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.435,99.005,99.005,99.005,99.005,99.005,99.005,99.005,99.005,99.005,99.005,99.005,99.005,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.746,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.648,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.675,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.416,98.343,98.343,98.343,98.343,98.343,98.343,98.343,98.343,98.343,98.343,98.343,98.343
"97","경기","남양주시",31130,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.829,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.802,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.483,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.183,99.026,99.026,99.026,99.026,99.026,99.026,99.026,99.026,99.026,99.026,99.026,99.026
