"","sido","sigungu","sigungu_cd","2014_1","2014_2","2014_3","2014_4","2014_5","2014_6","2014_7","2014_8","2014_9","2014_10","2014_11","2014_12","2015_1","2015_2","2015_3","2015_4","2015_5","2015_6","2015_7","2015_8","2015_9","2015_10","2015_11","2015_12","2016_1","2016_2","2016_3","2016_4","2016_5","2016_6","2016_7","2016_8","2016_9","2016_10","2016_11","2016_12","2017_1","2017_2","2017_3","2017_4","2017_5","2017_6","2017_7","2017_8","2017_9","2017_10","2017_11","2017_12","2018_1","2018_2","2018_3","2018_4","2018_5","2018_6","2018_7","2018_8","2018_9","2018_10","2018_11","2018_12","2019_1","2019_2","2019_3","2019_4","2019_5","2019_6","2019_7","2019_8","2019_9","2019_10","2019_11","2019_12","2020_1","2020_2","2020_3","2020_4","2020_5","2020_6","2020_7","2020_8","2020_9","2020_10","2020_11","2020_12","2021_1","2021_2","2021_3","2021_4","2021_5","2021_6","2021_7","2021_8","2021_9","2021_10","2021_11","2021_12"
"68","대전","유성구",25040,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1857.059624,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1901.182446,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1946.132323,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1974.588589,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1981.763447,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1979.124984,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1988.324055,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963,1989.045963
"69","대전","대덕구",25050,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2934.511531,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2865.636083,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2805.438017,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2720.967461,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2649.387462,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2576.381775,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2566.856517,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373,2546.866373
"70","울산","중구",26010,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6453.169737,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6606.020041,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6553.337293,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6448.475729,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6267.822971,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,6041.013984,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5879.791568,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252,5752.512252
"71","울산","남구",26020,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4764.213249,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4705.460448,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4664.407781,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4566.239733,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4501.795867,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4407.708292,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4353.978614,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759,4268.928759
"72","울산","동구",26030,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4903.064605,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4855.278011,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4842.655165,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4706.476078,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4567.327525,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4425.707329,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4346.677824,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572,4271.64572
"73","울산","북구",26040,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1199.63963,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1214.447592,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1241.263727,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1275.728983,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1312.021941,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1384.087635,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1391.875893,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251,1390.014251
"74","울산","울주군",26310,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,283.0669752,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.6501642,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,289.4933898,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,291.4404224,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,292.7915642,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,294.3650787,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,293.5309098,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269,292.8099269
"75","세종","세종특별자치시",29010,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,335.8267834,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,453.6446414,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,522.8316962,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,602.5041434,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,675.6669334,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,732.4986219,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,765.3722063,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658,799.914658
"76","경기","수원시 장안구",31011,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,9033.098158,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8967.680102,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8891.641858,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8810.575461,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8590.983919,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8349.05987,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8207.624882,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368,8212.89368
"77","경기","수원시 권선구",31012,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7204.386476,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7441.768442,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7597.351339,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,7751.964707,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,8006.671186,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7881.09819,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7813.197162,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998,7718.153998
"78","경기","수원시 팔달구",31013,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15826.62791,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15492.25103,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15440.52363,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,15035.64002,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,14076.80001,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13679.56634,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,13606.72979,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012,14180.74012
"79","경기","수원시 영통구",31014,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,11913.0461,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12117.40261,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12306.68303,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12639.04892,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,12866.38716,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13290.85637,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13310.35725,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142,13114.47142
"80","경기","성남시 수정구",31021,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4911.757424,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,4827.314002,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5119.955891,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5210.262087,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5150.707953,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5162.789897,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5316.985905,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334,5191.88334
"81","경기","성남시 중원구",31022,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9540.465027,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9465.033579,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,9007.454596,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8721.055701,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8514.079761,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8331.237597,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,8183.198139,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758,7980.161758
"82","경기","성남시 분당구",31023,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7153.151104,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7193.022805,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7220.787001,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7169.428212,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,7099.614207,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6994.897743,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6912.498984,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312,6940.746312
"83","경기","의정부시",31030,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5286.948177,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5322.046778,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5377.255126,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5415.589271,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5482.092048,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5541.344402,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5661.913745,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677,5685.751677
"84","경기","안양시 만안구",31041,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6767.569042,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6766.473265,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6900.213301,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6972.637044,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6884.553361,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6685.072799,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6552.061605,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236,6520.876236
"85","경기","안양시 동안구",31042,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,16121.11588,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15985.63999,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15735.73154,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,15175.44923,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14833.84932,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14718.00561,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14162.10988,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376,14078.97376
"86","경기","부천시",31050,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,16011.98225,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15887.47626,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15931.5538,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15911.11679,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15787.81574,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15529.54729,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15310.62776,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418,15079.77418
"87","경기","광명시",31060,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,9049.214087,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8956.56275,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8813.673255,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8639.356044,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8483.844342,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,8216.489794,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7750.050715,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536,7601.872536
"88","경기","평택시",31070,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,982.6923131,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1005.255468,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1027.833517,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1051.200834,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1081.562536,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1119.549412,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1172.538468,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023,1231.384023
"89","경기","동두천시",31080,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1020.219772,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1024.108627,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1027.209941,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1014.762795,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,1005.882622,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,990.630701,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,986.2654212,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894,978.3073894
